label,message,label_num,length,cleaned
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.""",0,74,whats bruv hope great break rewarding semester
ham,"Home so we can always chat""",0,27,home always chat
ham,"K:)k:)good:)study well.""",0,24,kkgoodstudy well
ham,"Yup... How ü noe leh...""",0,24,yup ü noe leh
ham,"Sounds great! Are you home now?""",0,32,sounds great home
ham,"Finally the match heading towards draw as your prediction.""",0,59,finally match heading towards draw prediction
ham,"Tired. I haven't slept well the past few nights.""",0,49,tired havent slept well past nights
ham,"Easy ah?sen got selected means its good..""",0,42,easy ahsen got selected means good
ham,"I have to take exam with march 3""",0,33,take exam march 3
ham,"Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.""",0,160,yeah think use gt atm register sure theres anyway help let know sure ready
ham,"Ok no prob. Take ur time.""",0,26,ok prob take ur time
ham,"There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..""",0,162,os called ubandu run without installing hard diskyou use os copy important files system give repair shop
ham,"Sorry, I'll call later""",0,23,sorry ill call later
ham,"U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.""",0,120,u say leh course nothing happen lar say v romantic jus bit lor thk e nite scenery nice leh
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18""",1,143,500 new mobiles 2004 must go txt nokia 89545 collect todayfrom 1 www4tcbiz 2optout 08718726270150gbpmtmsg18
ham,"Would really appreciate if you call me. Just need someone to talk to.""",0,70,would really appreciate call need someone talk
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES""",1,138,u meet ur dream partner soon ur career 2 flyng start 2 find free txt horo followed ur star sign e g horo aries
ham,"Hey company elama po mudyadhu.""",0,31,hey company elama po mudyadhu
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .""",0,166,life strict teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning
ham,"Dear good morning now only i am up""",0,35,dear good morning
ham,"Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.""",0,110,get gandhipuram walk cross cut road right side ltgt street road turn first right
ham,"Dear we are going to our rubber place""",0,38,dear going rubber place
ham,"Sorry battery died, yeah I'm here""",0,34,sorry battery died yeah im
ham,"Yes:)here tv is always available in work place..""",0,49,yeshere tv always available work place
spam,"Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence""",1,158,text meet someone sexy today u find date even flirt u join 4 10p reply name age eg sam 25 18 msg recdthirtyeight pence
ham,"I have printed it oh. So &lt;#&gt; come upstairs""",0,49,printed oh ltgt come upstairs
ham,"Or ill be a little closer like at the bus stop on the same street""",0,66,ill little closer like bus stop street
ham,"Where are you?when wil you reach here?""",0,39,youwhen wil reach
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!""",0,146,new theory argument wins situation loses person dont argue ur friends kick amp say im always correct
spam,"U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597""",1,146,u 447801259231 secret admirer looking 2 make contact ufind rreveal thinks ur specialcall 09058094597
ham,"Tomarrow final hearing on my laptop case so i cant.""",0,52,tomarrow final hearing laptop case cant
ham,"PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx""",0,46,pleassssssseeeeee tel v avent done sportsx
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.""",0,84,okay shining meant signing sounds better
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...""",0,156,although told u dat im baig face watches really like e watch u gave cos fr u thanx 4 everything dat uve done today im touched
ham,"U don't remember that old commercial?""",0,38,u dont remember old commercial
ham,"Too late. I said i have the website. I didn't i have or dont have the slippers""",0,79,late said website didnt dont slippers
ham,"I asked you to call him now ok""",0,31,asked call ok
ham,"Kallis wont bat in 2nd innings.""",0,32,kallis wont bat 2nd innings
ham,"It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.""",0,147,didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep
spam,"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16""",1,151,congratulations ur awarded 500 cd vouchers 125gift guaranteed free entry 2 100 wkly draw txt music 87066 tncs wwwldewcom1win150ppmx3age16
ham,"Ranjith cal drpd Deeraj and deepak 5min hold""",0,45,ranjith cal drpd deeraj deepak 5min hold
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.""",0,180,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da
ham,"What you doing?how are you?""",0,28,doinghow
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.""",0,180,ups 3days also shipping company takes 2wks way usps takes week gets lag may bribe nipost get stuff
ham,"I'm back, lemme know when you're ready""",0,39,im back lemme know youre ready
ham,"Don't necessarily expect it to be done before you get back though because I'm just now headin out""",0,98,dont necessarily expect done get back though im headin
ham,"Mmm so yummy babe ... Nice jolt to the suzy""",0,44,mmm yummy babe nice jolt suzy
ham,"Where are you lover ? I need you ...""",0,37,lover need
spam,"We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW""",1,155,tried contact reply offer video handset 750 anytime networks mins unlimited text camcorder reply call 08000930705
ham,"I‘m parked next to a MINI!!!! When are you coming in today do you think?""",0,73,im parked next mini coming today think
ham,"Yup""",0,4,yup
ham,"Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.""",0,86,anyway im going shopping cos sis done yet dun disturb u liao
ham,"MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*""",0,52,luton 0125698789 ring ur around h
spam,"Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698""",1,122,hey really horny want chat see naked text hot 69698 text charged 150pm unsubscribe text stop 69698
ham,"Why you Dint come with us.""",0,27,dint come us
ham,"Same. Wana plan a trip sometme then""",0,36,wana plan trip sometme
ham,"Not sure yet, still trying to get a hold of him""",0,48,sure yet still trying get hold
spam,"Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT""",1,160,ur ringtone service changed 25 free credits go club4mobilescom choose content stop txt club stop 87070 150pwk club4 po box1146 mk45 2wt
ham,"The evo. I just had to download flash. Jealous?""",0,48,evo download flash jealous
spam,"Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.""",1,134,ringtone club get uk singles chart mobile week choose top quality ringtone message free charge
ham,"Come to mu, we're sorting out our narcotics situation""",0,54,come mu sorting narcotics situation
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.""",0,148,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay
spam,"HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com""",1,156,hmv bonus special 500 pounds genuine hmv vouchers answer 4 easy questions play send hmv 86688 infowww100percentrealcom
ham,"Usf I guess, might as well take 1 car""",0,38,usf guess might well take 1 car
ham,"No objection. My bf not coming.""",0,32,objection bf coming
ham,"Thanx...""",0,9,thanx
ham,"Tell rob to mack his gf in the theater""",0,39,tell rob mack gf theater
ham,"Awesome, I'll see you in a bit""",0,31,awesome ill see bit
ham,"Just sent it. So what type of food do you like?""",0,48,sent type food like
ham,"All done? All handed in? Celebrations in full swing yet?""",0,57,done handed celebrations full swing yet
ham,"You got called a tool?""",0,23,got called tool
ham,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch"""" gdeve..""",0,144,wen u miss someone person definitely special u person special miss keepintouch gdeve
ham,"Ok. I asked for money how far""",0,30,ok asked money far
ham,"Okie...""",0,8,okie
ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down""",0,122,yeah think usual guys still passed last night get ahold anybody let know ill throw
ham,"K, I might come by tonight then if my class lets out early""",0,59,k might come tonight class lets early
ham,"Ok..""",0,5,ok
ham,"hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx""",0,149,hi baby im cruisin girl friend r u 2 give call hour home thats alright fone fone love jenny xxx
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..""",0,161,life means lot love life love people life world calls friends call world ge
ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.""",0,153,dearshall mail tonitebusy streetshall update tonitethings looking okvarunnathu edukkukayee raksha ollubut good one real sense
